Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE SEL-DE-BRETAGNE;0352101U;ECOLE PRIMAIRE PUBLIQUE;MATHURIN MEHEUT;PUBLIC;0;0;6;127;41;86;0;11;14;17;25;19;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE SEL-DE-BRETAGNE-0352101U;35320
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE THEIL-DE-BRETAGNE;0351442C;ECOLE PRIMAIRE PRIVEE;STE MARIE;PRIVE;0;0;4;73;18;55;0;19;0;21;15;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE THEIL-DE-BRETAGNE-0351442C;35240
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE THEIL-DE-BRETAGNE;0351616S;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;5;93;43;50;0;7;8;12;11;12;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE THEIL-DE-BRETAGNE-0351616S;35240
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE TRONCHET;0350688H;ECOLE PRIMAIRE PUBLIQUE;ALBERT AUBRY;PUBLIC;1;0;3;50;22;28;0;0;0;8;7;13;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE TRONCHET-0350688H;35540
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE VERGER;0350671P;ECOLE PRIMAIRE PUBLIQUE;ECOLE DE LA VALLEE DU ROHUEL;PUBLIC;0;0;5;110;37;73;0;14;9;24;6;20;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE VERGER-0350671P;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE VERGER;0351558D;ECOLE PRIMAIRE PRIVEE;STE BERNADETTE;PRIVE;0;0;3;82;25;57;0;15;6;14;16;6;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE VERGER-0351558D;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LE VIVIER-SUR-MER;0350687G;ECOLE PRIMAIRE PUBLIQUE;FRANCIS CHEVALIER;PUBLIC;1;0;6;99;29;70;0;12;13;17;11;17;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LE VIVIER-SUR-MER-0350687G;35960
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LECOUSSE;0351072A;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;6;163;67;96;0;19;19;19;21;18;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LECOUSSE-0351072A;35133
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LECOUSSE;0352096N;ECOLE PRIMAIRE PUBLIQUE;MONTAUBERT;PUBLIC;0;0;10;252;97;155;0;35;34;27;26;33;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LECOUSSE-0352096N;35133
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LES BRULAIS;0351212C;ECOLE MATERNELLE PRIVEE;ECOLE PRIVEE;PRIVE;0;0;1;25;25;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LES BRULAIS-0351212C;35330
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LES PORTES DU COGLAIS;0350364F;ECOLE PRIMAIRE PUBLIQUE;VICTOR HUGO;PUBLIC;0;0;4;93;38;55;0;10;14;10;9;12;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LES PORTES DU COGLAIS-0350364F;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LES PORTES DU COGLAIS;0351129M;ECOLE MATERNELLE PRIVEE;LE SACRE COEUR;PRIVE;0;0;2;36;36;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LES PORTES DU COGLAIS-0351129M;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LES PORTES DU COGLAIS;0351258C;ECOLE ELEMENTAIRE PRIVEE;STE MARIE;PRIVE;0;0;2;47;0;47;0;0;0;6;17;24;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LES PORTES DU COGLAIS-0351258C;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LES PORTES DU COGLAIS;0351429N;ECOLE ELEMENTAIRE PRIVEE;STE THERESE;PRIVE;0;0;2;41;0;41;0;15;18;8;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LES PORTES DU COGLAIS-0351429N;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIEURON;0351073B;ECOLE PRIMAIRE PRIVEE;ST MELAINE;PRIVE;0;0;3;59;22;37;0;15;16;6;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LIEURON-0351073B;35550
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIFFRE;0350313A;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY;PUBLIC;0;0;20;468;0;458;10;104;88;84;81;101;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LIFFRE-0350313A;35340
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIFFRE;0350953W;ECOLE MATERNELLE PUBLIQUE;ROBERT DESNOS;PUBLIC;0;0;9;229;229;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LIFFRE-0350953W;35340
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIFFRE;0351075D;ECOLE PRIMAIRE PRIVEE;STE CATHERINE ST JOSEPH;PRIVE;0;0;16;436;159;277;0;54;58;63;55;47;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LIFFRE-0351075D;35340
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIVRE-SUR-CHANGEON;0351661R;ECOLE PRIMAIRE PUBLIQUE;LES KORRIGANS;PUBLIC;0;0;8;164;53;111;0;29;19;19;25;19;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LIVRE-SUR-CHANGEON-0351661R;35450
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIVRE-SUR-CHANGEON;0351705N;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;3;74;32;42;0;0;0;5;19;18;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LIVRE-SUR-CHANGEON-0351705N;35450
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LOHEAC;0351078G;ECOLE PRIMAIRE PRIVEE;ST SAUVEUR;PRIVE;0;0;3;64;20;44;0;10;8;7;14;5;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LOHEAC-0351078G;35550
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LOHEAC;0352310W;ECOLE PRIMAIRE PUBLIQUE;LES PANVOLETTES;PUBLIC;0;0;4;72;30;42;0;8;10;8;9;7;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LOHEAC-0352310W;35550
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LOUVIGNE-DE-BAIS;0351083M;ECOLE PRIMAIRE PRIVEE;ST PATERN;PRIVE;0;0;5;105;37;68;0;14;17;6;16;15;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LOUVIGNE-DE-BAIS-0351083M;35680
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LOUVIGNE-DE-BAIS;0351662S;ECOLE PRIMAIRE PUBLIQUE;CHARLES PERRAULT;PUBLIC;0;0;7;149;48;101;0;22;18;24;23;14;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LOUVIGNE-DE-BAIS-0351662S;35680
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LOUVIGNE-DU-DESERT;0350323L;ECOLE PRIMAIRE PUBLIQUE;MARIE LE TENSORER;PUBLIC;0;0;8;166;66;100;0;22;17;24;20;17;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LOUVIGNE-DU-DESERT-0350323L;35420
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LOUVIGNE-DU-DESERT;0352369K;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DE JOVENCE;PRIVE;0;0;7;163;61;102;0;24;17;18;25;18;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LOUVIGNE-DU-DESERT-0352369K;35420
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LUITRE-DOMPIERRE;0351286H;ECOLE ELEMENTAIRE PRIVEE;ST PIERRE;PRIVE;0;0;2;44;0;44;0;0;0;22;22;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LUITRE-DOMPIERRE-0351286H;35210
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LUITRE-DOMPIERRE;0352195W;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;5;103;67;36;0;0;0;0;8;28;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-LUITRE-DOMPIERRE-0352195W;35133
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0350469V;ECOLE PRIMAIRE PUBLIQUE;JULES VERNE;PUBLIC;0;0;6;143;39;104;0;23;27;16;17;21;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAEN ROCH-0350469V;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0351028C;ECOLE ELEMENTAIRE PUBLIQUE;JACQUES PREVERT;PUBLIC;0;0;5;110;0;110;0;19;27;20;20;24;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAEN ROCH-0351028C;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0351361P;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS;PRIVE;0;0;4;102;42;60;0;13;12;17;14;4;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAEN ROCH-0351361P;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0351550V;ECOLE PRIMAIRE PRIVEE;ANNE BOIVENT;PRIVE;0;0;10;234;75;159;0;22;24;36;40;37;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAEN ROCH-0351550V;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0351834D;ECOLE MATERNELLE PUBLIQUE;JACQUES PREVERT;PUBLIC;0;0;3;57;57;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAEN ROCH-0351834D;35460
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARCILLE-RAOUL;0351663T;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;1;0;4;75;0;75;0;0;13;11;20;31;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MARCILLE-RAOUL-0351663T;35560
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARCILLE-ROBERT;0350327R;ECOLE PRIMAIRE PUBLIQUE;LOUISE BELLAYS;PUBLIC;0;0;3;49;16;33;0;9;6;10;5;3;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MARCILLE-ROBERT-0350327R;35240
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARCILLE-ROBERT;0351091W;ECOLE PRIMAIRE PRIVEE;STE MARIE;PRIVE;0;0;2;44;14;30;0;8;15;7;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MARCILLE-ROBERT-0351091W;35240
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARPIRE;0351092X;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;5;124;46;78;0;16;16;18;11;17;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MARPIRE-0351092X;35220
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARTIGNE-FERCHAUD;0352190R;ECOLE PRIMAIRE PUBLIQUE;LE JARDIN DES MOTS;PUBLIC;0;0;8;172;61;111;0;19;30;26;23;13;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MARTIGNE-FERCHAUD-0352190R;35640
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARTIGNE-FERCHAUD;0352442P;ECOLE PRIMAIRE PRIVEE;ST JEAN BAPTISTE DE LA SALLE;PRIVE;0;0;6;153;49;104;0;23;18;19;21;23;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MARTIGNE-FERCHAUD-0352442P;35640
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAXENT;0350332W;ECOLE PRIMAIRE PUBLIQUE;LES GALLO PEINTS;PUBLIC;0;0;4;92;32;60;0;14;11;12;9;14;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAXENT-0350332W;35380
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAXENT;0351706P;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;4;85;27;58;0;9;11;18;13;7;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MAXENT-0351706P;35380
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MECE;0351099E;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DES VERTUS;PRIVE;0;0;1;18;0;18;0;9;9;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MECE-0351099E;35450
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEDREAC;0350334Y;ECOLE PRIMAIRE PUBLIQUE;ECOLE DES SEPT LOUPS;PUBLIC;0;0;5;115;29;86;0;17;12;22;16;19;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEDREAC-0350334Y;35360
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEDREAC;0352221Z;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;0;0;4;88;34;54;0;10;10;10;7;17;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEDREAC-0352221Z;35360
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEILLAC;0351664U;ECOLE PRIMAIRE PUBLIQUE;LA TRIBU ARC-EN-CIEL;PUBLIC;0;0;8;180;64;116;0;23;21;18;28;26;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEILLAC-0351664U;35270
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0351105L;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS;PRIVE;0;0;14;398;170;228;0;51;42;38;53;44;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MELESSE-0351105L;35520
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0351665V;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;13;323;0;323;0;63;60;78;56;66;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MELESSE-0351665V;35520
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0351755T;ECOLE MATERNELLE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;7;181;181;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MELESSE-0351755T;35520
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MERNEL;0350340E;ECOLE PRIMAIRE PUBLIQUE;ALBERT POULAIN;PUBLIC;0;0;4;83;30;53;0;6;9;14;9;15;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MERNEL-0350340E;35330
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0350588Z;ECOLE PRIMAIRE PUBLIQUE;TRESSE;PUBLIC;1;0;4;63;21;42;0;15;16;11;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0350588Z;35720
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0351418B;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;6;138;42;96;0;25;12;22;20;17;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0351418B;35720
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0351660P;ECOLE PRIMAIRE PUBLIQUE;MARIO RAMOS;PUBLIC;0;0;5;107;41;66;0;10;13;15;16;12;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0351660P;35720
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0352321H;ECOLE PRIMAIRE PUBLIQUE;FANNY DUFEIL;PUBLIC;0;0;9;226;80;146;0;25;31;41;26;23;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0352321H;35720
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEZIERES-SUR-COUESNON;0351667X;ECOLE PRIMAIRE PUBLIQUE;LA VALLEE VERTE;PUBLIC;0;0;8;165;56;109;0;19;23;25;15;27;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEZIERES-SUR-COUESNON-0351667X;35140
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEZIERES-SUR-COUESNON;0351739A;ECOLE PRIMAIRE PRIVEE;ST MARTIN;PRIVE;0;0;5;117;45;72;0;14;14;17;11;16;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEZIERES-SUR-COUESNON-0351739A;35140
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MINIAC-MORVAN;0351114W;ECOLE PRIMAIRE PRIVEE;ST YVES;PRIVE;0;0;8;185;68;117;0;23;30;28;13;23;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MINIAC-MORVAN-0351114W;35540
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MINIAC-MORVAN;0351668Y;ECOLE PRIMAIRE PUBLIQUE;LE DORIS;PUBLIC;1;0;16;267;98;169;0;40;31;34;34;30;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MINIAC-MORVAN-0351668Y;35540
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MINIAC-SOUS-BECHEREL;0351669Z;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;3;55;0;55;0;18;25;12;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MINIAC-SOUS-BECHEREL-0351669Z;35190
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONDEVERT;0351116Y;ECOLE ELEMENTAIRE PRIVEE;STE MADELEINE;PRIVE;0;0;3;58;0;58;0;0;16;14;17;11;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONDEVERT-0351116Y;35370
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONT-DOL;0350357Y;ECOLE PRIMAIRE PUBLIQUE;SIMON SIRODOT;PUBLIC;1;0;5;63;22;41;0;10;8;11;5;7;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONT-DOL-0350357Y;35120
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0350352T;ECOLE ELEMENTAIRE PUBLIQUE;JOSEPH FARAMIN;PUBLIC;0;0;12;292;0;292;0;54;62;51;63;62;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0350352T;35360
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0350529K;ECOLE PRIMAIRE PUBLIQUE;LES HIRONDELLES;PUBLIC;0;0;3;76;30;46;0;9;10;11;5;11;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0350529K;35360
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0351985T;ECOLE MATERNELLE PUBLIQUE;JOSEPH FARAMIN;PUBLIC;0;0;7;176;176;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0351985T;35360
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0352366G;ECOLE PRIMAIRE PRIVEE;ST MAURICE LA PROVIDENCE;PRIVE;0;0;10;255;92;163;0;30;31;40;35;27;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0352366G;35360
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTERFIL;0351121D;ECOLE PRIMAIRE PRIVEE;ST GILDAS;PRIVE;0;0;4;79;28;51;0;9;12;10;13;7;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTERFIL-0351121D;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTERFIL;0351919W;ECOLE PRIMAIRE PUBLIQUE;LE ROCHER;PUBLIC;0;0;5;107;35;72;0;16;11;10;20;15;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTERFIL-0351919W;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0350361C;ECOLE MATERNELLE PUBLIQUE;LE PAYS POURPRE;PUBLIC;0;0;4;108;108;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0350361C;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0351020U;ECOLE ELEMENTAIRE PUBLIQUE;LE PAYS POURPRE;PUBLIC;0;0;10;213;0;200;13;29;41;28;50;52;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0351020U;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0351124G;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;10;229;67;150;12;29;29;33;32;27;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0351124G;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0352175Z;ECOLE ELEMENTAIRE PUBLIQUE;MOULIN A VENT;PUBLIC;0;0;5;126;0;126;0;23;18;28;27;30;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0352175Z;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0352182G;ECOLE MATERNELLE PUBLIQUE;MOULIN A VENT;PUBLIC;0;0;3;66;66;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0352182G;35160
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0350362D;ECOLE ELEMENTAIRE PUBLIQUE;GERARD PHILIPE;PUBLIC;0;0;8;188;0;188;0;39;38;48;33;30;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0350362D;35760
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0351126J;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;5;108;48;60;0;12;12;12;8;16;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0351126J;35760
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0352036Y;ECOLE MATERNELLE PUBLIQUE;GERARD PHILIPE;PUBLIC;0;0;4;95;95;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0352036Y;35760
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-LE-GAST;0350366H;ECOLE PRIMAIRE PUBLIQUE;ARC-EN-CIEL;PUBLIC;0;0;8;200;82;118;0;22;24;23;24;25;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-LE-GAST-0350366H;35520
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-LE-GAST;0351131P;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;4;86;32;54;0;8;12;12;12;10;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-LE-GAST-0351131P;35520
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SOUS-PEROUSE;0351132R;ECOLE PRIMAIRE PRIVEE;LE SACRE COEUR;PRIVE;0;0;4;83;25;58;0;13;11;16;7;11;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SOUS-PEROUSE-0351132R;35500
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SUR-ILLE;0351133S;ECOLE PRIMAIRE PRIVEE;ST MICHEL;PRIVE;0;0;5;132;55;77;0;14;23;17;16;7;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SUR-ILLE-0351133S;35440
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SUR-ILLE;0352388F;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;8;169;54;115;0;24;21;22;28;20;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SUR-ILLE-0352388F;35440
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0351021V;ECOLE MATERNELLE PUBLIQUE;LA CHESNAYE;PUBLIC;0;0;3;64;64;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0351021V;35310
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0351022W;ECOLE ELEMENTAIRE PUBLIQUE;LA CHESNAYE;PUBLIC;0;0;7;141;0;129;12;18;24;29;23;35;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0351022W;35310
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352037Z;ECOLE MATERNELLE PUBLIQUE;LE GRETAY;PUBLIC;0;0;3;67;67;0;0;0;0;0;0;0;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352037Z;35310
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352038A;ECOLE ELEMENTAIRE PUBLIQUE;LE GRETAY;PUBLIC;0;0;6;144;0;144;0;26;37;31;25;25;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352038A;35310
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352485L;ECOLE PRIMAIRE PRIVEE;L'IMMACULEE;PRIVE;0;0;14;354;108;246;0;28;79;55;56;28;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352485L;35310
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MOUAZE;0350370M;ECOLE PRIMAIRE PUBLIQUE;JACQUES PREVERT;PUBLIC;0;0;10;252;102;150;0;33;32;26;37;22;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MOUAZE-0350370M;35250
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MOULINS;0352889A;ECOLE PRIMAIRE PUBLIQUE;SIMONE VEIL;PUBLIC;0;0;4;79;22;57;0;9;15;13;8;12;80-BRETAGNE-RENNES-ILLE-ET-VILAINE-MOULINS-0352889A;35680
